ID,GEN,PEN,MET,FUS,TEI,VAN,Ery,CLI,LIN,CIP,RIF,TET,TMP
7229_5#28,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#29,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#3,0,1,0,0,0,0,0,0,0,1,0,0,0
7229_5#30,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_5#31,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#32,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#33,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_5#34,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#35,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#36,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#37,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#38,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#39,0,1,0,1,0,0,0,0,0,0,0,0,0
7229_5#4,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_5#40,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_5#41,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#42,0,1,0,1,0,0,0,0,0,0,0,0,0
7229_5#43,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_5#44,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#47,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_5#48,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_5#5,0,1,0,0,0,0,0,0,0,1,0,0,0
7229_5#6,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_5#7,0,1,0,0,0,0,1,0,0,1,0,0,0
7229_5#8,0,1,0,0,0,0,1,0,0,0,0,0,0
7229_5#9,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#49,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#50,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#51,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#52,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#53,0,1,0,0,0,0,1,0,0,0,0,0,0
7229_6#54,0,0,0,1,0,0,0,0,0,0,0,0,0
7229_6#55,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#56,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#57,0,1,0,0,0,0,0,0,0,0,0,1,0
7229_6#58,0,1,0,0,0,0,1,0,0,1,0,0,0
7229_6#59,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#60,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#61,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#62,0,1,0,0,0,0,0,0,0,0,0,0,1
7229_6#63,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#64,0,1,0,0,0,0,0,0,0,1,0,0,0
7229_6#65,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#66,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#67,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#68,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#69,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#70,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#71,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#72,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#73,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#74,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#75,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#76,0,0,0,1,0,0,0,0,0,0,0,0,0
7229_6#77,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#78,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#79,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#80,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#81,0,1,0,0,0,0,1,0,0,0,0,0,1
7229_6#82,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#83,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#84,0,1,0,0,0,0,0,0,0,0,0,1,0
7229_6#85,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#86,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#87,0,0,0,0,0,0,0,0,0,0,0,1,1
7229_6#88,0,0,0,1,0,0,0,0,0,0,0,0,0
7229_6#89,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#90,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#91,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#92,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#93,0,1,0,0,0,0,1,0,0,1,0,0,1
7229_6#94,0,1,0,0,0,0,0,0,0,0,0,0,0
7229_6#95,0,0,0,0,0,0,0,0,0,0,0,0,0
7229_6#96,0,1,0,1,0,0,1,0,0,0,0,0,0
7396_1#1,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#10,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#11,0,1,0,1,0,0,0,0,0,0,0,0,0
7396_1#12,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#13,0,1,0,0,0,0,1,0,0,0,0,0,0
7396_1#14,0,1,1,0,0,0,0,0,0,0,0,0,0
7396_1#15,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#16,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_1#17,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#18,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#19,0,1,0,0,0,0,0,0,0,1,0,0,0
7396_1#2,0,1,0,1,0,0,0,0,0,0,0,0,1
7396_1#20,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#21,0,1,1,1,0,0,1,0,0,0,0,0,0
7396_1#22,1,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#23,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#24,0,1,0,1,0,0,0,0,0,0,0,0,0
7396_1#25,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#26,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_1#27,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_1#28,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#29,0,0,0,0,0,0,0,0,0,0,0,1,0
7396_1#3,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_1#30,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#31,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#32,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#33,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#34,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#35,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#36,0,1,0,1,0,0,0,0,0,0,0,0,0
7396_1#37,0,1,0,0,0,0,1,0,0,0,0,0,0
7396_1#38,0,1,0,1,0,0,1,0,0,0,0,0,0
7396_1#39,0,1,1,1,0,0,1,0,0,0,1,0,0
7396_1#4,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#40,0,0,0,0,0,0,1,0,0,0,0,1,0
7396_1#41,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#42,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#43,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#44,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#47,0,0,0,1,0,0,0,0,0,0,0,0,0
7396_1#48,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#5,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#6,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#7,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_1#8,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_1#9,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#49,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#50,0,1,0,0,0,0,1,0,0,0,0,0,0
7396_2#51,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#52,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#53,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#54,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#55,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#56,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#57,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#58,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#59,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#60,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#61,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_2#62,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_2#63,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#64,0,1,0,1,0,0,0,0,0,0,0,0,0
7396_2#65,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#66,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#67,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#68,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#69,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#70,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#71,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#72,0,1,0,0,0,0,0,0,0,1,0,0,1
7396_2#73,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#74,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#75,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#76,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#77,0,1,0,1,0,0,0,0,0,0,0,0,0
7396_2#78,0,1,0,0,0,0,0,0,0,0,0,1,1
7396_2#79,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#80,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_2#81,0,1,0,0,0,0,0,0,0,0,0,1,1
7396_2#82,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#83,0,1,1,1,0,0,1,0,0,0,0,0,0
7396_2#84,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_2#85,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#86,0,1,0,1,0,0,0,0,0,0,0,0,0
7396_2#87,0,0,0,1,0,0,0,0,0,0,0,0,0
7396_2#88,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_2#89,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_2#90,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#91,0,0,0,0,0,0,0,0,0,0,0,0,0
7396_2#92,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#93,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#94,0,1,0,0,0,0,0,0,0,0,0,0,0
7396_2#95,0,1,0,1,0,0,0,0,0,0,0,0,0
7396_2#96,0,1,0,0,0,0,0,0,0,0,0,0,0
7414_8#1,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#10,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#11,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#12,0,1,1,0,1,0,1,1,0,1,0,0,1
7414_8#13,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#14,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#15,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#16,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#17,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#18,0,1,1,0,0,0,1,1,0,1,0,0,0
7414_8#19,0,1,1,0,0,0,1,0,0,1,0,0,1
7414_8#2,0,1,1,0,0,0,1,0,0,1,0,1,1
7414_8#20,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#21,0,1,1,0,0,0,1,1,0,1,0,0,1
7414_8#22,0,1,1,0,0,0,1,0,0,1,0,0,1
7414_8#23,1,1,1,1,0,0,1,1,0,1,0,0,1
7414_8#24,1,1,1,1,0,0,1,1,0,1,0,0,1
7414_8#25,1,1,1,0,0,0,1,1,0,1,0,0,1
7414_8#26,0,1,1,0,0,0,1,1,0,1,0,0,0
7414_8#27,0,1,1,0,0,0,0,0,0,1,0,1,0
7414_8#28,0,1,1,0,0,0,1,1,0,1,0,0,0
7414_8#29,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#3,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#30,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#31,1,1,1,0,0,0,1,1,0,1,0,0,1
7414_8#32,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#33,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#34,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#35,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#36,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#37,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#38,0,1,1,1,0,0,1,1,0,1,0,0,0
7414_8#39,0,1,1,0,0,0,1,0,0,1,1,0,0
7414_8#4,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#40,0,1,1,0,0,0,1,1,0,1,0,0,0
7414_8#41,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#42,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#43,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#44,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#47,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#48,0,1,1,0,0,0,1,0,0,1,0,0,1
7414_8#49,1,1,1,0,0,0,1,1,0,1,0,1,0
7414_8#5,1,1,1,0,1,0,1,1,0,1,0,0,0
7414_8#50,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#51,1,1,1,1,0,0,1,0,0,1,0,0,1
7414_8#52,1,1,1,1,0,0,1,0,0,1,0,0,1
7414_8#53,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#54,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#55,0,1,1,0,0,0,1,1,0,1,0,0,0
7414_8#56,0,1,1,0,0,0,1,0,0,1,0,0,1
7414_8#57,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#58,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#59,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#6,0,1,1,0,0,0,1,1,0,1,0,0,0
7414_8#60,1,1,1,0,0,0,1,1,0,1,0,0,1
7414_8#61,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#62,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#63,0,1,1,0,0,0,1,0,0,1,0,0,1
7414_8#64,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#65,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#66,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#67,0,1,1,0,0,0,1,0,0,1,0,0,1
7414_8#68,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#69,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#7,1,1,1,0,0,0,1,1,0,1,1,0,1
7414_8#70,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#71,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#72,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#73,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#74,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#75,0,1,1,0,0,0,0,0,0,1,0,0,1
7414_8#76,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#77,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#78,0,1,1,0,0,0,0,0,0,1,0,1,0
7414_8#79,0,1,1,0,0,0,1,0,0,1,0,0,1
7414_8#8,1,1,1,1,0,0,1,0,0,1,0,0,1
7414_8#80,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#81,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#82,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#83,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#84,0,1,1,1,0,0,1,0,0,1,0,0,0
7414_8#85,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#86,0,1,1,1,0,0,0,0,0,1,0,0,0
7414_8#87,0,1,1,0,0,0,1,0,0,1,0,0,0
7414_8#88,0,1,1,0,0,0,1,1,0,1,0,0,0
7414_8#89,0,1,1,1,0,0,1,0,0,1,0,0,0
7414_8#9,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#90,0,1,1,0,0,0,1,0,0,1,0,0,1
7414_8#91,0,0,1,0,0,0,0,0,0,1,0,0,0
7414_8#92,0,1,1,0,0,0,0,0,0,1,0,0,0
7414_8#93,1,1,1,0,0,0,1,0,0,1,0,0,1
7414_8#94,1,1,1,0,0,0,1,0,0,1,0,0,1
7469_7#1,0,1,1,0,0,0,1,0,0,1,0,1,0
7469_7#10,0,1,1,0,0,0,1,1,0,1,0,0,1
7469_7#11,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#12,0,1,1,0,0,0,1,1,0,1,0,0,0
7469_7#13,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#14,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#15,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#16,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#17,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#18,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#19,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#2,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#20,0,1,1,1,0,0,1,0,0,1,0,0,0
7469_7#21,0,1,1,1,0,0,0,0,0,1,0,0,0
7469_7#22,0,1,1,0,0,0,1,1,0,1,0,0,0
7469_7#23,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#24,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#25,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#26,0,1,1,1,0,0,1,0,0,1,0,0,0
7469_7#27,1,1,1,0,1,1,1,1,0,1,0,0,0
7469_7#28,0,1,1,1,0,0,1,1,0,1,0,0,0
7469_7#29,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#3,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#30,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#31,0,1,1,0,0,0,1,1,0,1,0,0,0
7469_7#32,0,1,1,1,0,0,0,0,0,0,0,0,0
7469_7#33,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#34,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#35,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#36,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#37,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#39,0,1,1,0,0,0,1,0,0,1,0,0,1
7469_7#4,0,1,1,1,0,0,1,0,0,1,0,0,0
7469_7#40,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#41,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#42,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#43,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#44,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#47,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#48,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#49,0,1,1,0,0,0,1,1,0,1,0,0,1
7469_7#5,0,1,1,1,0,0,1,0,0,1,0,0,0
7469_7#50,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#51,0,1,1,0,0,0,1,1,0,1,0,0,1
7469_7#52,0,1,1,1,0,0,1,0,0,1,0,0,0
7469_7#53,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#54,0,1,1,1,0,0,1,0,0,1,0,0,0
7469_7#55,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#56,0,1,1,1,0,0,1,0,0,1,0,1,0
7469_7#57,0,1,1,0,0,0,0,1,0,1,0,0,0
7469_7#58,0,1,1,0,0,0,1,0,0,1,0,0,1
7469_7#59,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#6,1,1,1,0,0,0,1,1,0,1,0,1,1
7469_7#60,0,1,1,0,0,0,1,1,0,1,0,0,0
7469_7#61,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#62,0,1,1,0,1,0,1,1,0,1,0,0,0
7469_7#63,0,1,1,0,0,0,1,1,0,1,0,0,0
7469_7#64,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#65,0,1,1,0,0,0,1,1,0,1,0,0,0
7469_7#66,0,1,1,0,0,0,1,1,0,1,0,0,0
7469_7#67,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#68,1,1,1,0,0,0,1,0,0,1,0,0,1
7469_7#69,1,1,1,1,0,0,1,1,0,1,0,1,1
7469_7#7,0,1,1,1,0,0,0,0,0,1,0,0,0
7469_7#70,0,1,1,0,0,0,1,0,0,1,0,0,1
7469_7#71,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#72,0,1,1,0,0,0,1,1,0,1,0,0,0
7469_7#73,0,1,1,0,0,0,1,0,0,1,0,0,1
7469_7#74,0,1,1,1,0,0,0,0,0,0,0,1,0
7469_7#75,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#76,0,1,1,0,0,0,1,1,0,1,0,0,1
7469_7#77,0,1,1,1,0,0,1,0,0,0,0,1,0
7469_7#78,0,1,1,1,0,0,0,0,0,1,0,0,0
7469_7#79,0,1,1,1,0,0,1,0,0,1,0,0,1
7469_7#8,0,1,1,0,0,0,1,1,0,1,0,0,1
7469_7#80,0,1,1,1,0,0,1,0,0,1,0,0,0
7469_7#81,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#82,0,1,1,1,0,0,1,0,0,1,0,0,0
7469_7#83,0,1,1,1,0,0,1,1,0,1,0,0,0
7469_7#84,0,1,1,1,0,0,0,0,0,1,0,0,0
7469_7#85,0,1,1,0,0,0,0,0,0,1,0,0,0
7469_7#86,0,1,1,0,0,0,1,0,0,1,0,0,1
7469_7#87,0,1,1,1,0,0,1,1,0,1,0,0,0
7469_7#88,0,1,1,0,1,0,0,0,0,0,1,0,0
7469_7#89,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#9,0,1,1,0,0,0,1,1,0,1,0,0,0
7469_7#90,0,1,1,0,0,0,1,0,0,1,0,0,0
7469_7#91,0,1,1,1,0,0,1,0,0,1,0,0,1
7469_7#92,0,1,1,1,0,0,1,0,0,1,0,0,1
7469_7#93,0,1,1,1,0,0,1,0,0,1,0,0,0
7469_7#94,0,1,1,1,0,0,0,0,0,1,0,0,1
7474_2#63,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#65,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#66,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#68,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#69,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#70,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#71,0,1,0,0,0,0,1,0,0,0,0,0,0
7474_2#72,0,0,0,0,0,0,0,0,0,0,0,0,0
7474_2#73,0,0,0,0,0,0,0,0,0,0,0,0,0
7474_2#74,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#75,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#76,1,1,0,0,0,0,1,1,0,1,0,0,1
7474_2#77,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#78,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#79,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#80,0,1,0,0,0,0,0,0,0,0,0,1,0
7474_2#81,0,0,0,0,0,0,0,0,0,0,0,0,0
7474_2#82,0,0,0,0,0,0,0,0,0,0,0,0,0
7474_2#83,0,1,0,0,0,0,0,0,0,0,0,1,1
7474_2#84,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#85,0,0,0,0,0,0,1,0,0,0,0,0,0
7474_2#86,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#87,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#88,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#89,0,1,0,1,0,0,1,0,0,0,0,0,0
7474_2#90,0,0,0,1,0,0,0,0,0,0,0,0,0
7474_2#91,0,1,0,1,0,0,0,0,0,0,0,0,0
7474_2#92,0,0,0,0,0,0,0,0,0,0,0,0,0
7474_2#93,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#94,0,0,0,1,0,0,0,0,0,0,0,0,0
7474_2#95,0,1,0,0,0,0,0,0,0,0,0,0,0
7474_2#96,0,0,0,0,0,0,0,0,0,1,0,0,0
7480_7#1,0,1,1,0,0,0,0,0,0,1,0,0,1
7480_7#10,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#11,1,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#12,0,1,1,0,0,0,1,1,0,1,0,0,1
7480_7#13,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#14,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#15,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#16,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#17,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#18,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#19,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#2,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#20,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#21,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#22,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#23,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_7#24,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#25,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#26,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#27,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#28,0,1,1,0,0,0,1,0,0,1,0,1,1
7480_7#29,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#3,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_7#30,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_7#31,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#32,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#33,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_7#34,0,1,1,0,0,0,0,0,0,1,0,0,1
7480_7#35,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#36,0,1,1,0,0,0,1,1,0,1,0,0,0
7480_7#37,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#38,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#39,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#4,0,1,1,0,0,0,0,0,0,1,0,0,1
7480_7#40,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_7#41,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_7#42,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#43,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#44,0,1,1,0,0,0,1,0,0,1,0,0,0
